id,name,acres,buildingcount,buildingsquarefeet,buildingcost,buildingweight,contentcost,permanentresidents,dayoccupants,nightoccupants,buildingloss_wet,contentloss_wet,debris_wet,displacedpopulation_wet,buildings_nodamage_wet,buildings_slightdamage_wet,buildings_moderatedamage_wet,buildings_extensivedamage_wet,buildings_completedamage_wet,casualtiestotal_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel3_day_wet,fatalitiestotal_day_wet,casualtiestotal_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel3_night_wet,fatalitiestotal_night_wet,buildingloss_dry,contentloss_dry,debris_dry,displacedpopulation_dry,buildings_nodamage_dry,buildings_slightdamage_dry,buildings_moderatedamage_dry,buildings_extensivedamage_dry,buildings_completedamage_dry,casualtiestotal_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel3_day_dry,fatalitiestotal_day_dry,casualtiestotal_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel3_night_dry,fatalitiestotal_night_dry,injuriestotal_day_wet,injuriestotal_night_wet,injuriestotal_day_dry,injuriestotal_night_dry,total_population,displaced_percap_wet,displaced_percap_dry
83,SOUTH BURLINGAME,274.2699599487078,853.2720620260893,1826380.583588375,225708453.8856038,79731.26490983024,131274938.02410711,1747.0,1258.6101703019426,1687.6592661203865,26022774.632441312,8012588.319095436,11872.044817952974,124.93843251126532,502.92096700107015,194.40783609446987,80.32400432594004,14.918278435618003,60.70097616899157,20.26160915389202,14.403660347224454,4.08752707463873,0.6000827042954855,1.1703704927639864,11.143113152484634,8.57068043816004,2.1285280056175813,0.1630776075819917,0.2808246339791262,11250784.871105673,3942856.6379174427,7172.890476486845,4.592445689718525,541.6019316255175,209.77945304596335,85.75789055597315,13.344313938576581,2.788472860059026,11.588943215039153,8.315642181848917,2.2224674857254536,0.3531754684265293,0.6976618623314988,1.9699568659943636,1.5848988260667722,0.2871102812830344,0.03318475486973967,0.0647574105453115,19.091270126158673,10.862286051359614,10.891285136000906,1.9051938622195448,1747.0,0.0715159888444564,0.002628761127486276
84,SOUTH PORTLAND,954.6709322967836,1513.3498436370182,12821849.88389631,2189207907.1275296,815682.9004663284,1644773489.4333398,6624.496981891349,10320.401171421925,7454.857100320497,682209939.2038627,251666523.8338351,290290.42299584387,1188.7598545136193,695.5501759663638,320.0100876231481,196.8100123506122,78.74054215866542,222.239025538229,406.06213724189087,284.23024928154945,84.31027235932082,12.660521765468834,24.860245194230224,173.98492391122892,124.81563867058269,35.14730921712943,4.751463592319819,9.2701130745987,352413880.2927526,126991293.56456462,179311.38116383957,203.93380792601906,776.7636571168536,364.9781905832254,225.41378131595908,87.00590839340018,59.18830622757912,260.8897553426022,185.18136565549705,52.41823889473705,7.856698207584154,15.432864771767324,70.70638381679889,51.56596151323101,13.40006049233333,1.9332610148060203,3.807150042975625,381.201043406339,164.7144114800319,245.45630275781824,66.89928302037035,6631.0,0.17944907481476707,0.030784798979226688
85,SOUTH TABOR,491.32289803220044,2471.6216457960645,4354543.141323793,567809766.0107335,173042.20930232562,354478056.529517,5995.0,5182.983005366727,5731.158318425758,37919630.608228974,11224949.368515205,14355.945438282642,138.50315044722717,1583.6019677996424,556.3094812164582,235.68336314847943,43.127906976744185,52.898926654740634,44.18237275491951,32.15527070125223,8.413682864042936,1.2202561783542036,2.3931379286225414,15.374799991055463,12.09972657423971,2.665043173524151,0.2177375372987477,0.392307139355993,27966479.49910555,8151295.8774597505,11682.613595706622,26.217522218246867,1610.7871198568862,569.1949910554562,239.62611806797847,43.127906976744185,8.885509838998207,33.211635076923066,24.57606902862254,6.02663420822898,0.878753566475849,1.7302116962432914,6.726905914132381,5.543751645796065,0.9264335164579608,0.08733177465116278,0.16938855694096608,41.78920974364939,14.982507285062614,31.48145680332737,6.55751693690519,5995.0,0.023103111000371504,0.004373231395871037
86,SOUTHWEST HILLS,1079.0905417949348,2049.8725057577585,9020525.142430278,1623877980.403837,495753.79016183206,1474285010.1281133,5409.647168304886,12047.9171672882,7968.491351136276,326562943.98166394,139001566.28461772,112288.42497118056,788.7596753854529,925.5503081711081,473.6899553377675,278.6933814323266,75.94170056552636,295.99716025103015,248.30493305298356,180.38428649331553,48.62117558955289,6.525775359954879,12.77368533679662,130.71980564321362,97.10887136467122,25.35010549320019,2.8449526171003128,5.41585058244709,150156046.5864601,61324161.889956295,62554.09662268977,115.852541170999,1074.4606714534366,553.5017631508653,322.6278648019197,74.41320937602102,24.868996975515028,134.20783852128324,100.09280124563068,24.55909039676346,3.2230497639945366,6.332763463523346,51.84651393020506,39.372777967436,9.146021776583943,1.1249363204992455,2.202906861830613,235.5312374428233,125.30392947497168,127.87494140638866,49.64373606451919,5428.0,0.1458061220714716,0.021415914488800463
87,ST. JOHNS,2337.455376009515,4619.497057257465,12436374.102353113,1673003617.3017073,616681.1992523582,1515874196.5890298,12207.0,14389.308393415735,12083.607652377355,452619371.5307926,244223053.49527013,222573.22020415767,718.3543070123538,2473.3284830493444,1125.1056836602174,540.115073716048,155.22968253523203,325.7181342966243,434.50778053150975,314.55246596994266,87.61540126512621,11.087827479874813,21.252014228749644,89.93216669143627,68.54641382712025,17.02483379659447,1.5471310700242646,2.8136685565018005,345182216.2638228,186901996.0947685,187429.91800220267,142.91049734266605,2600.725536665742,1183.047156309985,571.1776144345885,166.14334297771427,98.40340686943853,336.68050479522185,246.2313760546498,66.42833599096858,8.246134835653313,15.774373650947576,41.85575099957806,32.4133250643627,7.272146081248317,0.7507000388185894,1.419640845006394,413.25569471494396,87.11837869373898,320.9058468812718,40.43617118442965,12207.0,0.058847735480654854,0.011707257912891459
88,SULLIVAN'S GULCH,207.93474320241688,644.4791540785499,5115183.616918428,737654549.8489425,333720.5486404833,498393161.93353456,3139.0,3569.7764350453176,4670.520241691843,123795740.18126887,34532152.349244714,73003.59577039273,258.01022779456196,332.3933534743202,148.12990936555894,92.41993957703927,30.46042296072507,41.07552870090635,62.223160120845904,44.999099516616305,12.125598489425984,1.720911598187311,3.377484610271904,55.059201510574034,42.15614362537764,9.849471510574016,1.0427558217522659,2.01081683081571,92731598.79154079,23707198.8592145,59901.19758308155,110.13791540785502,350.2966767371602,155.41812688821756,96.7274924471299,31.114199395770388,10.922658610271904,46.32850513595165,33.992088157099694,8.682656978851963,1.2307751933534745,2.422989806646526,37.017867220543806,28.960823595166172,6.155170332326283,0.6452277824773415,1.2566433172205445,58.8456096042296,53.048370957703916,43.90552032930515,35.761221709969774,3139.0,0.08219503911900668,0.0350869434239742
89,SUMNER,311.04524723217617,1012.0997037474388,1632024.3124178331,211231581.4636612,72344.87772368897,141031212.23980418,2097.0,1434.4236669666075,2480.050388988299,19034561.734349802,7004570.584098924,9988.09520226722,37.8168688027972,659.8837343226566,204.54455189240224,90.32992037162168,35.74731926029948,21.594177900459222,17.42609883163715,12.55225180715555,3.446670033063522,0.48561897613144356,0.9415939951722789,8.588859086021264,6.505234517136949,1.562682735195907,0.17961007246360036,0.3413276993936964,16202299.087438714,5733810.042312987,8912.261938140087,26.77621312229259,663.7062865562445,205.80391073401256,91.37051103058813,35.842727921471976,15.376267505121783,14.675127765572272,10.6873239488516,2.833536253671892,0.3928875466269939,0.7613726616132399,6.77346788715532,5.190788884275465,1.1838686143844641,0.1372240693576498,0.26158226916028865,16.484540816350517,8.247527324796456,13.913747749150483,6.511881568017582,2097.0,0.018033795327991035,0.012768818847063705
90,SUNDERLAND,2904.4150001632197,532.0121746247731,11462792.106220437,1636460454.973953,747939.6553464923,1657284912.6971676,740.0,12576.051058422434,3069.3931963505584,744529227.515241,344439631.9273026,384671.928245671,244.44726517608262,110.02269714396728,75.07094380213587,80.07599526422939,70.47380596557413,196.36873244886638,552.919435887555,390.5996844279297,115.94761481616247,15.850787654989398,30.521402451127535,115.21971236045677,81.96506170435192,23.76086189145786,3.228991737429865,6.26468589086708,483710428.97020876,206148738.6228004,280800.74642687384,103.27160060765637,137.03011450086908,96.18149116262852,102.05913104819929,89.71339272420664,107.02804518886953,339.644951472683,244.122268387537,69.08766302579753,9.069255419384017,17.36590357782373,57.419152053507524,41.71691929611544,11.314766971344133,1.495339597945179,2.8920666936032857,522.3980868990815,108.95491533323965,322.2791868327186,54.527025865404745,740.0,0.33033414212984136,0.13955621703737348
91,SUNNYSIDE-MULTNOMAH COUNTY,402.0484108067734,2297.73874212256,5778388.61843626,781799806.4803935,275833.0054763588,470088899.58594835,7354.0,4140.488152651743,7016.628954441823,93833748.53541276,27135198.6140921,44566.2882416241,440.4119897291395,1305.3697570668137,536.9645037123879,264.5737238183001,63.88631206508024,126.94444545997817,55.12589298690129,39.15700600186875,11.087562864348735,1.6518676228943683,3.229520045593386,48.44217515158538,36.287153434821576,9.242311691150176,1.010495854801255,1.9022197150091689,59326348.56855092,16729276.871483626,33004.86972989157,94.02515238563504,1371.295063859551,563.6152560158978,278.00786071944077,67.28501699445306,17.535544533216044,34.88407803163188,24.966119796631578,6.725429896554357,1.072753644223814,2.119784751450299,19.264763693374956,14.736479549867347,3.2461373207797184,0.4322988864908215,0.8498521028791381,51.896436489111856,46.53996098077296,32.76430333740974,18.414915757137898,7354.0,0.05988740681658139,0.012785579600983824
92,SYLVAN-HIGHLANDS,470.46326935804103,499.25281270681654,1651137.1879549967,232152557.90866974,61898.22038385177,142070076.77035075,1077.150231634679,705.6949040370615,1033.6148246194573,43063960.68828592,12595082.549305098,12423.741230972866,136.0334010589014,247.87094639311712,114.45598941098612,59.68563864990074,16.15023163467902,61.09000661813369,12.346360555923226,8.936274255459962,2.460621204500331,0.323755267372601,0.6257737273328922,11.524173328921245,8.860929913964261,2.1907438120450036,0.17099935473196562,0.3015458901389808,20882038.848444737,6267279.25148908,6729.029119788219,19.122576439444078,278.76704169424215,129.90403706154865,66.70747849106552,16.8524156187955,7.021839841164792,6.962821277299802,5.0024570086035745,1.3461779814692258,0.2064083864990073,0.407774389808074,2.7070175645268026,2.1627126273990736,0.4261470337524818,0.04031645519523495,0.07784481866313701,11.720650727332893,11.22267308074123,6.555043376571804,2.62917611634679,1061.0,0.12629009126466756,0.017752933507170797
93,TRYON CREEK AREA,37.39273153575616,26.33528722157093,112591.45603751465,17364618.99179367,4455.601406799531,11188192.26260258,72.0,157.6318874560375,69.72098475967175,2039739.7420867526,692332.6283704573,630.9495896834701,3.952221805392732,15.066822977725675,5.781946072684642,3.1652989449003517,0.8440797186400937,1.477139507620164,2.964264478311841,2.12049284876905,0.585829308323564,0.08686002344665886,0.17108229777256745,0.38552497069167646,0.2977035404454865,0.07062794841735053,0.006074250879249707,0.011119441969519342,1268841.7350527549,439417.1817116061,439.55451348182885,0.49399765533411494,15.868698710433764,6.077373974208675,3.3341148886283705,0.8018757327080891,0.25322391559202817,2.220541617819461,1.6100060961313016,0.4241373974208675,0.06271259085580305,0.1236867995310668,0.11606475967174677,0.09425458382180539,0.01700820633059789,0.0016304581477139509,0.0031715198124267294,2.7931821805392723,0.3744057397420868,2.096856084407972,0.11289324830011722,72.0,0.0548919695193435,0.006861078546307152
94,UNIVERSITY PARK,802.0495978552287,2108.4343163538892,4297049.849865944,599382632.1715816,212145.32573726535,451578881.23324376,6035.0,9710.831099195708,5810.4436997319035,98247989.42359243,38929580.35790887,45761.756032171565,308.64727278820374,1143.526809651474,535.1702412868639,249.99195710455723,58.49865951742629,121.24664879356567,252.89866510723857,172.92023813672927,53.380260635388716,8.9402490616622,17.65780833699729,29.779265536193037,23.01458659517424,5.56980330428954,0.43615665294906153,0.7586390084450401,72602088.86058985,29115138.575067014,37334.68632707774,20.59779139410188,1202.3378016085794,560.731903485255,262.9289544235925,60.81099195710459,21.624664879356576,205.91356332439693,141.19339366219805,42.94781598391424,7.30874084101877,14.46271793096514,7.713425344504023,6.213898729222515,1.1268081675603212,0.12650052029490608,0.24621668989276152,235.24074783378,29.020546552412853,191.44995048713136,7.467207417077751,6035.0,0.05114287867244469,0.0034130557405305517
95,VERNON,186.39406134175363,1148.6838991129985,1913171.1582476392,233533917.1047253,77256.65628598214,139187772.6035104,2665.0,1430.5488538824347,2547.972450993182,5971516.85391289,2069694.29616504,2678.091487962185,6.629724422365508,814.4496567400598,234.1944112255397,84.24635756260896,11.65501256431152,4.138461020478049,2.5649673001058892,2.0604064894818395,0.37819862922174097,0.04288812605779328,0.0834781098022585,1.5957066334682917,1.3686298868560958,0.19667532607852323,0.011022052108697177,0.019378506390914593,5623287.384525135,1983688.6002466723,2573.6057736764706,1.9001730488961202,815.7476159237333,234.84339081737645,84.57084735852733,11.65501256431152,1.8670324490494792,2.4378020205140527,1.9631932405022479,0.35269405575235324,0.04119517518024225,0.0807234834757279,1.2329400212233932,1.0910480113458922,0.12397789771117627,0.006255738312778807,0.011658082921526838,2.481493244761373,1.5763272650433167,2.3570824714348424,1.2212816473698473,2665.0,0.002487701471806945,0.0007130105249141163
96,WEST PORTLAND PARK,486.98205270207615,1308.795766575653,3661482.669356294,519867202.46509695,159545.96951470815,328757195.62103957,3983.0,4687.957775230538,4000.796951470814,76947314.16374733,23554596.465844117,31537.374021173568,259.9180176974396,766.9608276235125,302.8190201432177,128.28510895883778,30.25098526608624,80.47982458399879,123.97638228555975,84.38222365140898,26.26624180930915,4.477930806926485,8.849912444938443,27.46440959816598,20.848392696280467,5.203423508577609,0.4971368366145485,0.9154859968085107,48540650.42025141,14895682.725941474,23463.815233630412,33.391400456055855,817.154764051311,321.6945868322085,133.52139250940195,28.601720673844724,7.823302508886714,100.91389996914118,68.77941118486943,21.140507557014075,3.6871656960347217,7.306621211639278,8.504634115875016,6.61984857070733,1.3790826879630114,0.17075474923857592,0.3349436612889599,115.1263962676447,26.548953041472625,93.60708443791816,8.169686007908918,3983.0,0.06525684601994466,0.008383479903604283
97,WILKES,1682.3944606640193,2938.4427792300608,7769605.16256233,1023288386.1417146,334446.27413660585,666452417.0327413,8570.0,6157.103076808399,8334.941634927854,65804878.8391512,29389032.264708504,31105.017042681968,108.6120474388527,2104.8471135047944,536.301473643595,190.32427044348563,48.0004415903195,58.96948004786388,68.3547049411869,46.95998621903774,14.5892134833677,2.3003833287846325,4.505152075756246,15.06982095966103,11.852387434933497,2.6035313548480574,0.21874758610865538,0.39517815112792537,35054783.726986974,13881653.8053799,15168.538542652619,27.74832399717326,2122.0567652811333,543.9612009633032,196.29458963479306,53.2352827188288,22.894940632000093,18.847052384707165,14.32615101728262,3.4025272284972083,0.38595746637711886,0.7324203669250813,6.83564359691594,5.761861979845465,0.9090022516275046,0.058809804512881474,0.10596864313597465,63.849583031190065,14.674666375890224,18.114635712156954,6.729674035985854,8570.0,0.012673517787497398,0.0032378441070213836
98,WOODLAND PARK,13.529489728296884,49.802518223989395,130988.43737574553,22203408.880053014,7030.43605036448,17937654.07554672,176.0,156.6388336646786,185.3306825712392,1014808.5354539431,334874.58184227964,465.48442677269713,0.8162026242544731,33.9403578528827,10.497017892644134,4.432074221338635,0.8164347249834327,0.11663353214049038,0.5696451689860834,0.4420504174950298,0.09139963419483102,0.012181439363817097,0.024013794565937704,0.3416091186216037,0.2738287077534791,0.050314189529489725,0.005888966998011929,0.011577079390324718,1014808.5354539431,334874.58184227964,465.48442677269713,0.8162026242544731,33.9403578528827,10.497017892644134,4.432074221338635,0.8164347249834327,0.11663353214049038,0.5696451689860834,0.4420504174950298,0.09139963419483102,0.012181439363817097,0.024013794565937704,0.3416091186216037,0.2738287077534791,0.050314189529489725,0.005888966998011929,0.011577079390324718,0.5456314910536779,0.3300318642809808,0.5456314910536779,0.3300318642809808,176.0,0.004637514910536779,0.004637514910536779
99,WOODLAWN,472.4928735513081,2185.476572397718,3866050.1649501757,460232541.78670424,170717.10659243035,295907052.69967645,4935.0,3229.3360217209397,4738.690248136407,39881598.63558588,14137606.059795925,21171.305920095627,149.92236308878486,1402.8962190666987,473.0364446408804,193.64015160874675,42.286789004714485,73.61696807667715,38.416016506619975,27.643309785358248,7.620135026941495,1.0723408679540865,2.0802347906480367,14.421590728018932,11.298916853202833,2.6190064426706656,0.18636333212254036,0.31730063348202464,26742067.788955577,9699904.686492706,16336.584788063616,8.078516686961203,1438.7468972823622,488.6120255866809,201.4279420816468,44.85329444606875,11.836413000958833,26.75108069298576,19.50795819986193,5.083734761675678,0.7313983168033577,1.4280992198504667,3.490284925034627,2.9827906147135756,0.41950984596928653,0.03044704783101873,0.05753918212592218,36.3357856802538,14.104286627996037,25.32309127834096,3.43274750851388,4935.0,0.030379404881212737,0.001636984131096495
100,WOODSTOCK,835.8210894287056,4088.381713026999,6497393.222791013,796482634.2649136,243791.9326989735,474303766.47823197,8942.0,4997.725413804866,8529.052719834366,38678192.8257265,12851025.64128977,12554.546674070261,167.92616451699985,2796.418052935043,862.1117929643725,317.3593481820074,43.60288658504531,68.88963236052898,17.233730148295912,13.127043187883077,3.0960575310957643,0.3482183503635077,0.662427379524731,17.480616666163023,13.835913239831056,3.038717330718924,0.22156293733088958,0.38439897692212266,24994223.383159086,8858683.692645308,8450.291055606293,17.118197410459626,2833.7763462986118,878.2616215003414,324.67034192988336,44.86727551906376,6.806127779094601,9.55239807418973,7.618098339068366,1.474407190693974,0.15707309804405434,0.3028183146699046,5.930961382810896,5.048905949636511,0.7171961824919482,0.05648150707960441,0.10838200593672598,16.571319069342362,17.096193507880884,9.249578627806407,5.822583639208066,8942.0,0.018779486078841407,0.0019143589141645747
